Filename,Genus,Species,Catalog Number,Sex,Surface,Region,300,310,320,330,340,350,360,370,380,390,400,410,420,430,440,450,460,470,480,490,500,510,520,530,540,550,560,570,580,590,600,610,620,630,640,650,660,670,680,690,700,710,720,730,740,750,760,770,780,790
Psaos20m.tra,Psa,os,208364,m,20,belly,2.0925,2.5336,2.9091,3.2726,3.415,3.6386,3.6499,3.5856,3.5606,3.5506,3.4906,3.5063,3.1542,3.1746,3.1796,2.8949,3.4802,4.0419,3.6168,4.5329,7.2084,9.7509,10.9935,11.5732,12.0048,12.4428,12.7345,13.1893,13.6809,14.0063,14.3264,14.8568,15.2463,15.6337,16.1715,16.5473,17.0411,17.3994,18.03,18.3924,18.8193,19.3518,19.862,20.0856,20.4704,20.9352,21.6781,22.0842,21.7073,22.6612
Psaos21m.tra,Psa,os,208364,m,21,vent,0,0,0,0,0.1523,0.6854,0.6478,0.3764,0.6462,0.6856,0.79,0.784,0.7732,0.7834,0.8904,0.8431,0.9385,1.0719,1.0681,1.2273,1.6665,2.0832,2.4676,2.7615,3.1141,3.5025,4.0033,4.5419,5.1049,5.7124,6.4217,7.0727,7.6897,8.3584,9.058,9.7199,10.3968,10.9278,11.6782,12.3905,12.9698,13.6576,14.1656,14.6883,15.3741,15.6599,16.6456,17.0514,16.8315,17.843
Psaos22m.tra,Psa,os,208364,m,22,undertail-coverts,1.1186,1.0135,1.21,1.1958,1.4249,1.5144,1.4538,1.5664,1.722,1.5918,1.6397,1.6574,1.7082,1.7439,1.8454,1.8415,2.0243,2.1894,2.1316,2.3398,2.8627,3.3942,3.8171,4.1349,4.572,5.0893,5.6608,6.2847,6.9453,7.6365,8.3493,9.1574,9.8149,10.555,11.2655,11.9867,12.7611,13.4589,14.0734,14.8619,15.4754,16.0785,16.642,17.0268,17.4535,18.0901,19.0091,18.316,18.7377,19.7342
Psaos23m.tra,Psa,os,208364,m,23,breast-patches,1.6454,2.3566,2.6314,3.2392,3.2753,3.5754,3.4037,3.2488,2.9863,2.698,2.4604,2.234,1.9523,1.8701,1.9166,1.754,2.1488,2.602,2.2738,2.9668,6.2417,12.0934,16.1925,17.832,18.8378,19.589,20.051,20.5043,20.9584,21.2228,21.6669,22.0462,22.3949,22.702,23.193,23.4061,23.799,23.9614,24.4313,24.8063,24.8652,25.2285,25.1938,25.5254,25.651,25.9868,26.7462,26.5193,26.1209,26.6085
Psaos24m.tra,Psa,os,208364,m,24,thigh,0.6419,0.5128,0.6122,1.1035,0.9165,1.3024,1.2097,1.3878,1.438,1.3772,1.4754,1.439,1.4292,1.4182,1.5336,1.4979,1.6759,1.7724,1.7181,1.9267,2.3176,2.7005,3.0232,3.3172,3.695,4.1498,4.6585,5.2402,5.9103,6.5467,7.2209,8.0074,8.6986,9.4955,10.2935,11.0438,11.9233,12.5193,13.3777,14.1178,14.9734,15.5435,16.3869,17.1084,17.535,18.2318,19.1364,19.4207,19.3791,20.6491
Psaos25m.tra,Psa,os,208364,m,25,anterior-malar,1.0781,1.4742,2.1306,2.4613,2.7259,3.2319,3.3712,3.5162,3.711,4.0039,4.136,4.2028,4.1247,4.1891,4.3321,4.2842,4.6723,5.1714,5.0789,5.5196,6.5864,7.4049,7.895,8.1698,8.4225,8.7212,9.1113,9.3545,9.7641,10.0191,10.4383,10.8149,11.1968,11.5725,12.0325,12.4273,12.9264,13.3794,13.8352,14.2286,14.6041,15.1018,15.6363,15.9044,16.3019,17.0053,17.3794,17.2753,17.266,18.3292
Psaos26m.tra,Psa,os,208364,m,26,posterior-malar,1.184,1.2137,0.7025,0.9268,1.2855,1.6698,1.5243,1.7142,1.8361,1.9066,1.96,2.0924,2.1715,2.2246,2.3488,2.4251,2.5459,2.6743,2.7553,2.9074,3.0434,3.2416,3.4177,3.5673,3.8006,4.0334,4.2696,4.5644,4.8609,5.2568,5.5533,5.929,6.3192,6.6841,7.0906,7.5654,8.1128,8.3883,8.9195,9.5114,9.7539,10.3016,10.8105,11.1627,11.6103,11.9632,12.545,12.5016,12.2056,13.4937
Psaos27m.tra,Psa,os,208364,m,27,posterior-eyestripe,0,0,0,0,0,0.219,0.0633,0.2348,0.5798,0.5187,0.564,0.5774,0.5805,0.6521,0.7579,0.7879,0.9075,1.0266,1.0141,1.1775,1.3878,1.4935,1.5945,1.7232,1.9248,2.1846,2.4149,2.6679,2.9633,3.1205,3.4063,3.8909,4.1475,4.4418,4.8362,5.1441,5.59,5.8987,6.4905,6.6556,7.1208,7.4445,7.8329,8.206,8.7912,9.3854,10.0948,9.8235,9.9004,11.0899
Psaos28m.tra,Psa,os,208364,m,28,eye-ring,0,0,0.0294,0,0.3634,0.7596,0.7141,0.7669,0.8234,0.8181,0.8892,0.9513,0.9456,0.9538,1.0448,1.0608,1.1306,1.147,1.1142,1.2144,1.2856,1.3317,1.3519,1.4012,1.4833,1.6297,1.7424,1.8872,2.0393,2.0975,2.2613,2.5227,2.7068,2.8592,3.1952,3.3137,3.6821,4.0163,4.4295,4.5916,4.9011,5.3838,5.6011,5.8993,6.5587,6.8994,7.5193,7.8041,7.711,8.5386
Psaos29m.tra,Psa,os,208364,m,29,anterior-auricular,2.6204,2.6693,3.0195,3.1625,3.1729,3.3315,3.5554,3.5375,3.7132,3.7565,3.8918,3.9145,3.9686,4.0393,4.1819,4.2501,4.3765,4.4499,4.5211,4.6801,4.879,5.0353,5.1913,5.391,5.6421,5.9212,6.1885,6.5586,6.9638,7.3419,7.6979,8.2245,8.7175,9.1413,9.736,10.285,11.0593,11.5179,12.176,12.7164,13.3709,14.0174,14.6095,15.0146,15.9259,16.8031,17.673,17.167,17.4001,19.0774
